AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME,AIRPORT_STATE_NAME,DISPLAY_CITY_MARKET_NAME_FULL,LATITUDE,LONGITUDE,Unnamed: 9
13039,LOL,Derby Field,"Lovelock, NV",United States,Nevada,"Lovelock, NV",40.06638889,-118.565,
13044,LOU,Bowman Field,"Louisville, KY",United States,Kentucky,"Louisville, KY",38.22722222,-85.66361111,
13044,LOU,Bowman Field,"Louisville, KY",United States,Kentucky,"Louisville, KY",38.22805556,-85.66361111,
13046,LOZ,Roscoe E. Magee Memorial,"London/Corbin, KY",United States,Kentucky,"London/Corbin, KY",37.08722222,-84.07694444,
13046,LOZ,London-Corbin Airport-Magee Field,"London/Corbin, KY",United States,Kentucky,"London/Corbin, KY",37.08694444,-84.0775,
13049,LPC,Lompoc Airport,"Lompoc, CA",United States,California,"Lompoc, CA",34.66611111,-120.46555556,
13049,LPC,Lompoc Airport,"Lompoc, CA",United States,California,"Lompoc, CA",34.66555556,-120.4675,
13052,LPO,La Porte Municipal,"La Porte, IN",United States,Indiana,"La Porte, IN",41.57277778,-86.73416667,
13052,LPO,La Porte Municipal,"La Porte, IN",United States,Indiana,"La Porte, IN",41.5725,-86.73444444,
13055,LPS,Lopez Island Airport,"Lopez Island, WA",United States,Washington,"Lopez Island, WA",48.48277778,-122.93555556,
13055,LPS,Lopez Island Airport,"Lopez Island, WA",United States,Washington,"Lopez Island, WA",48.48388889,-122.93777778,
13057,LPW,Little Port Walter Airport,"Little Port Walter, AK",United States,Alaska,"Little Port Walter, AK",56.38333333,-134.83333333,
13058,LQK,Pickens County,"Pickens, SC",United States,South Carolina,"Pickens, SC",34.81,-82.70277778,
13061,LRD,Laredo AFB,"Laredo, TX",United States,Texas,"Laredo, TX",27.54472222,-99.46111111,
13061,LRD,Laredo International,"Laredo, TX",United States,Texas,"Laredo, TX",27.54472222,-99.46111111,
13061,LRD,Laredo International,"Laredo, TX",United States,Texas,"Laredo, TX",27.54388889,-99.46166667,
13061,LRD,Laredo International,"Laredo, TX",United States,Texas,"Laredo, TX",27.54416667,-99.46166667,
13061,LRD,Laredo International,"Laredo, TX",United States,Texas,"Laredo, TX",27.54388889,-99.46166667,
13061,LRD,Laredo International,"Laredo, TX",United States,Texas,"Laredo, TX",27.54416667,-99.46166667,
13063,LRF,Little Rock AFB,"Jacksonville, AR",United States,Arkansas,"Jacksonville, AR",34.91638889,-92.14611111,
13063,LRF,Little Rock AFB,"Jacksonville, AR",United States,Arkansas,"Jacksonville, AR",34.91833333,-92.14305556,
13063,LRF,Little Rock AFB,"Jacksonville, AR",United States,Arkansas,"Jacksonville, AR",34.9175,-92.145,
13063,LRF,Little Rock AFB,"Jacksonville, AR",United States,Arkansas,"Jacksonville, AR",34.91833333,-92.14305556,
13063,LRF,Little Rock AFB,"Jacksonville, AR",United States,Arkansas,"Jacksonville, AR",34.9175,-92.145,
13064,LRG,Loring Airport,"Loring, AK",United States,Alaska,"Loring, AK",55.60166667,-131.635,
13064,WLR,Loring Airport,"Loring, AK",United States,Alaska,"Loring, AK",55.60166667,-131.635,
13069,LRN,Larson AFB,"Moses Lake, WA",United States,Washington,"Moses Lake, WA",47.14305556,-119.24027778,
13070,LRO,Sharpe AFF,"Lathrop, CA",United States,California,"Lathrop, CA",37.83666667,-121.27222222,
13072,LRU,Las Cruces Municipal,"Las Cruces, NM",United States,New Mexico,"Las Cruces, NM",32.29083333,-106.92166667,
13072,LRU,Las Cruces International,"Las Cruces, NM",United States,New Mexico,"Las Cruces, NM",32.28944444,-106.92194444,
13075,LSD,Blue Grass Station AHP,"Lexington, KY",United States,Kentucky,"Lexington, KY",38.09111111,-84.31666667,
13076,LSE,La Crosse Municipal,"La Crosse, WI",United States,Wisconsin,"La Crosse, WI",43.87722222,-91.25638889,
13076,LSE,La Crosse Municipal,"La Crosse, WI",United States,Wisconsin,"La Crosse, WI",43.87916667,-91.25666667,
13076,LSE,La Crosse Regional,"La Crosse, WI",United States,Wisconsin,"La Crosse, WI",43.87916667,-91.25666667,
13076,LSE,La Crosse Municipal,"La Crosse, WI",United States,Wisconsin,"La Crosse, WI",43.87916667,-91.25666667,
13076,LSE,La Crosse Regional,"La Crosse, WI",United States,Wisconsin,"La Crosse, WI",43.87916667,-91.25666667,
13077,LSF,Lawson AAF,"Columbus, GA",United States,Georgia,"Columbus, GA",32.33777778,-84.99222222,
13077,LSF,Lawson AAF,"Columbus, GA",United States,Georgia,"Columbus, GA",32.33722222,-84.99138889,
13077,LSF,Lawson AAF,"Columbus, GA",United States,Georgia,"Columbus, GA",32.33166667,-84.98722222,
13077,LSF,Lawson AAF,"Columbus, GA",United States,Georgia,"Columbus, GA",32.33722222,-84.99138889,
13077,LSF,Lawson AAF,"Columbus, GA",United States,Georgia,"Columbus, GA",32.33166667,-84.98722222,
13080,LSN,Los Banos Municipal,"Los Banos, CA",United States,California,"Los Banos, CA",37.06305556,-120.86916667,
13080,LSN,Los Banos Municipal,"Los Banos, CA",United States,California,"Los Banos, CA",37.06388889,-120.86972222,
13083,LSR,Lost River 1,"Lost River, AK",United States,Alaska,"Lost River, AK",65.39611111,-167.16305556,
13087,LSV,Nellis AFB,"Las Vegas, NV",United States,Nevada,"Las Vegas, NV",36.23388889,-115.03361111,
13087,LSV,Nellis AFB,"Las Vegas, NV",United States,Nevada,"Las Vegas, NV",36.23611111,-115.03416667,
13097,LTS,Altus AFB,"Altus, OK",United States,Oklahoma,"Altus, OK",34.66388889,-99.27361111,
13097,LTS,Altus AFB,"Altus, OK",United States,Oklahoma,"Altus, OK",34.66638889,-99.26805556,
13102,LUF,Luke AFB,"Phoenix, AZ",United States,Arizona,"Phoenix, AZ",33.535,-112.38305556,
13105,LUK,Lunken Field,"Cincinnati, OH",United States,Ohio,"Cincinnati, OH",39.10277778,-84.42138889,
13105,LUK,Cincinnati Municipal Lunken Field,"Cincinnati, OH",United States,Ohio,"Cincinnati, OH",39.10333333,-84.41861111,
13106,LUL,Hesler-Noble Field,"Laurel, MS",United States,Mississippi,"Laurel, MS",31.66888889,-89.17027778,
13106,LUL,Hesler-Noble Field,"Laurel, MS",United States,Mississippi,"Laurel, MS",31.67305556,-89.17277778,
13109,LUP,Kalaupapa Airport,"Kalaupapa, HI",United States,Hawaii,"Kalaupapa, HI",21.21111111,-156.97444444,
13109,LUP,Kalaupapa Airport,"Kalaupapa, HI",United States,Hawaii,"Kalaupapa, HI",21.21111111,-156.97361111,
13111,LUR,Cape Lisburne AFS,"Cape Lisburne, AK",United States,Alaska,"Cape Lisburne, AK",68.87583333,-166.10694444,
13111,LUR,Cape Lisburne LRRS,"Cape Lisburne, AK",United States,Alaska,"Cape Lisburne, AK",68.875,-166.11111111,
13115,LVD,Lime Village Airport,"Lime Village, AK",United States,Alaska,"Lime Village, AK",61.35861111,-155.44027778,
13115,LVD,Lime Village Airport,"Lime Village, AK",United States,Alaska,"Lime Village, AK",61.35916667,-155.44027778,
13117,LVK,Livermore Municipal,"Livermore, CA",United States,California,"Livermore, CA",37.69361111,-121.82027778,
13117,LVK,Livermore Municipal,"Livermore, CA",United States,California,"Livermore, CA",37.69333333,-121.82027778,
13118,LVM,Livingston Airport,"Livingston, MT",United States,Montana,"Livingston, MT",45.66666667,-110.56666667,
13120,LVS,Las Vegas Municipal,"Las Vegas, NM",United States,New Mexico,"Las Vegas, NM",35.65416667,-105.1425,
13121,LWB,Greenbrier Valley,"Lewisburg, WV",United States,West Virginia,"Lewisburg, WV",37.85972222,-80.39861111,
13121,LWB,Greenbrier Valley,"Lewisburg, WV",United States,West Virginia,"Lewisburg, WV",37.85833333,-80.39944444,
13122,LWC,Lawrence Municipal,"Lawrence, KS",United States,Kansas,"Lawrence, KS",39.00916667,-95.2175,
13122,LWC,Lawrence Municipal,"Lawrence, KS",United States,Kansas,"Lawrence, KS",39.01111111,-95.21638889,
13123,LWF,Lawrenceburg-Lawrence County,"Lawrenceburg, TN",United States,Tennessee,"Lawrenceburg, TN",35.23416667,-87.25805556,
13123,LWF,Lawrenceburg-Lawrence County,"Lawrenceburg, TN",United States,Tennessee,"Lawrenceburg, TN",35.23444444,-87.25805556,
13123,LWF,Lawrenceburg-Lawrence County,"Lawrenceburg, TN",United States,Tennessee,"Lawrenceburg, TN",35.23416667,-87.25805556,
13123,LWF,Lawrenceburg-Lawrence County,"Lawrenceburg, TN",United States,Tennessee,"Lawrenceburg, TN",35.23444444,-87.25805556,
13124,LWL,Harriet Field,"Wells, NV",United States,Nevada,"Wells, NV",41.11388889,-114.92333333,
13124,LWL,Wells Municipal/Harriet Field,"Wells, NV",United States,Nevada,"Wells, NV",41.11722222,-114.92222222,
13125,LWM,Lawrence Municipal,"Lawrence, MA",United States,Massachusetts,"Lawrence, MA",42.7175,-71.1225,
13125,LWM,Lawrence Municipal,"Lawrence, MA",United States,Massachusetts,"Lawrence, MA",42.71722222,-71.12333333,
13125,LWM,Lawrence Municipal,"Lawrence, MA",United States,Massachusetts,"Lawrence, MA",42.71722222,-71.12361111,
13125,LWM,Lawrence Municipal,"Lawrence, MA",United States,Massachusetts,"Lawrence, MA",42.71722222,-71.12333333,
13125,LWM,Lawrence Municipal,"Lawrence, MA",United States,Massachusetts,"Lawrence, MA",42.71722222,-71.12361111,
13125,LWM,Lawrence Municipal,"Lawrence, MA",United States,Massachusetts,"Lawrence, MA",42.71694444,-71.12361111,
13127,LWS,Lewiston Nez Perce County,"Lewiston, ID",United States,Idaho,"Lewiston, ID",46.37472222,-117.01444444,
13127,LWS,Lewiston Nez Perce County,"Lewiston, ID",United States,Idaho,"Lewiston, ID",46.37444444,-117.01527778,
13128,LWT,Lewistown Municipal,"Lewistown, MT",United States,Montana,"Lewistown, MT",47.05111111,-109.47111111,
13128,LWT,Lewistown Municipal,"Lewistown, MT",United States,Montana,"Lewistown, MT",47.04916667,-109.46666667,
13129,LWV,Lawrenceville-Vincennes International,"Lawrenceville, IL",United States,Illinois,"Lawrenceville, IL",38.76305556,-87.60111111,
13129,LWV,Lawrenceville-Vincennes International,"Lawrenceville, IL",United States,Illinois,"Lawrenceville, IL",38.76416667,-87.60555556,
13132,LXN,Jim Kelly Field,"Lexington, NE",United States,Nebraska,"Lexington, NE",40.79055556,-99.77583333,
13135,LXV,Lake County,"Leadville, CO",United States,Colorado,"Leadville, CO",39.22027778,-106.31611111,
13135,LXV,Lake County,"Leadville, CO",United States,Colorado,"Leadville, CO",39.21944444,-106.31638889,
13139,LYH,Lynchburg Regional/Preston Glenn Field,"Lynchburg, VA",United States,Virginia,"Lynchburg, VA",37.32694444,-79.20111111,
13139,LYH,Lynchburg Regional/Preston Glenn Field,"Lynchburg, VA",United States,Virginia,"Lynchburg, VA",37.32666667,-79.20111111,
13144,LYU,Ely Municipal,"Ely, MN",United States,Minnesota,"Ely, MN",47.82444444,-91.83083333,
13144,LYU,Ely Municipal,"Ely, MN",United States,Minnesota,"Ely, MN",47.82388889,-91.82944444,
13144,LYU,Ely Municipal,"Ely, MN",United States,Minnesota,"Ely, MN",47.82444444,-91.83083333,
13144,LYU,Ely Municipal,"Ely, MN",United States,Minnesota,"Ely, MN",47.82388889,-91.82944444,
13151,LZU,Gwinnett County - Briscoe Field,"Lawrenceville, GA",United States,Georgia,"Lawrenceville, GA",33.97777778,-83.96222222,
13151,LZU,Gwinnett County - Briscoe Field,"Lawrenceville, GA",United States,Georgia,"Lawrenceville, GA",33.97805556,-83.9625,
13152,MA1,Katama Airpark,"Edgartown, MA",United States,Massachusetts,"Edgartown, MA",41.35833333,-70.52444444,
13155,MAC,Macon Downtown,"Macon, GA",United States,Georgia,"Macon, GA",32.8225,-83.56222222,
13155,MAC,Macon Downtown,"Macon, GA",United States,Georgia,"Macon, GA",32.82222222,-83.56194444,
13155,MAC,Macon Downtown,"Macon, GA",United States,Georgia,"Macon, GA",32.82166667,-83.56194444,
13155,MAC,Macon Downtown,"Macon, GA",United States,Georgia,"Macon, GA",32.82222222,-83.56194444,
13155,MAC,Macon Downtown,"Macon, GA",United States,Georgia,"Macon, GA",32.82166667,-83.56194444,
13157,MAE,Madera Municipal,"Madera, CA",United States,California,"Madera, CA",36.98777778,-120.11055556,
13157,MAE,Madera Municipal,"Madera, CA",United States,California,"Madera, CA",36.98861111,-120.1125,
13157,MAE,Madera Municipal,"Madera, CA",United States,California,"Madera, CA",36.98638889,-120.1125,
13157,MAE,Madera Municipal,"Madera, CA",United States,California,"Madera, CA",36.98861111,-120.1125,
13157,MAE,Madera Municipal,"Madera, CA",United States,California,"Madera, CA",36.98638889,-120.1125,
13158,MAF,Midland Regional Air Trml,"Midland/Odessa, TX",United States,Texas,"Midland/Odessa, TX",31.94083333,-102.20138889,
13158,MAF,Midland International,"Midland/Odessa, TX",United States,Texas,"Midland/Odessa, TX",31.9425,-102.20194444,
13158,MAF,Midland International Air and Space Port,"Midland/Odessa, TX",United States,Texas,"Midland/Odessa, TX",31.9425,-102.20194444,
13158,MAF,Midland International,"Midland/Odessa, TX",United States,Texas,"Midland/Odessa, TX",31.9425,-102.20194444,
13158,MAF,Midland International Air and Space Port,"Midland/Odessa, TX",United States,Texas,"Midland/Odessa, TX",31.9425,-102.20194444,
13173,MAW,Malden Municipal,"Malden, MO",United States,Missouri,"Malden, MO",36.60055556,-89.99222222,
13173,MAW,Malden Regional,"Malden, MO",United States,Missouri,"Malden, MO",36.59833333,-89.9925,
13176,MAZ,Eugenio Maria de Hostos,"Mayaguez, PR",United States,Puerto Rico,"Mayaguez, PR",18.25777778,-67.14861111,
13176,MAZ,Eugenio Maria de Hostos,"Mayaguez, PR",United States,Puerto Rico,"Mayaguez, PR",18.25555556,-67.14833333,
13182,MBL,Manistee County-Blacker,"Manistee/Ludington, MI",United States,Michigan,"Manistee/Ludington, MI",44.27388889,-86.25333333,
13182,MBL,Manistee County-Blacker,"Manistee/Ludington, MI",United States,Michigan,"Manistee/Ludington, MI",44.2725,-86.24694444,
13184,MBS,Tri City,"Saginaw/Bay City/Midland, MI",United States,Michigan,"Saginaw/Bay City/Midland, MI",43.53166667,-84.08166667,
13184,MBS,MBS International,"Saginaw/Bay City/Midland, MI",United States,Michigan,"Saginaw/Bay City/Midland, MI",43.53166667,-84.08166667,
13184,MBS,MBS International,"Saginaw/Bay City/Midland, MI",United States,Michigan,"Saginaw/Bay City/Midland, MI",43.53305556,-84.07972222,
13188,MBY,Omar N Bradley,"Moberley, MO",United States,Missouri,"Moberley, MO",39.46388889,-92.42666667,
13188,MBY,Omar N Bradley,"Moberley, MO",United States,Missouri,"Moberley, MO",39.46333333,-92.42638889,
13191,MCB,McComb/Pike County/John E. Lewis Field,"McComb, MS",United States,Mississippi,"McComb, MS",31.17861111,-90.47166667,
13191,MCB,McComb/Pike County/John E. Lewis Field,"McComb, MS",United States,Mississippi,"McComb, MS",31.17833333,-90.47194444,
13192,MCC,McClellan AFB,"Sacramento, CA",United States,California,"Sacramento, CA",38.66777778,-121.39944444,
13192,MCC,McClellan Airfield,"Sacramento, CA",United States,California,"Sacramento, CA",38.66777778,-121.39944444,
13192,MCC,McClellan Airfield,"Sacramento, CA",United States,California,"Sacramento, CA",38.66777778,-121.40055556,
13193,MCD,Mackinac Island Airport,"Mackinac Island, MI",United States,Michigan,"Mackinac Island, MI",45.86472222,-84.63722222,
13193,MCD,Mackinac Island Airport,"Mackinac Island, MI",United States,Michigan,"Mackinac Island, MI",45.865,-84.63722222,
13194,MCE,Merced Macready Regional,"Merced, CA",United States,California,"Merced, CA",37.28472222,-120.51277778,
13194,MCE,Merced Regional/Macready Field,"Merced, CA",United States,California,"Merced, CA",37.28472222,-120.51388889,
13195,MCF,Macdill AFB,"Tampa, FL",United States,Florida,"Tampa, FL (Metropolitan Area)",27.84888889,-82.52166667,
13195,MCF,Macdill AFB,"Tampa, FL",United States,Florida,"Tampa, FL (Metropolitan Area)",27.84944444,-82.52111111,
13196,MCG,McGrath Airport,"McGrath, AK",United States,Alaska,"McGrath, AK",62.95305556,-155.60583333,
13196,MCG,McGrath Airport,"McGrath, AK",United States,Alaska,"McGrath, AK",62.95277778,-155.60694444,
13198,MCI,Kansas City International,"Kansas City, MO",United States,Missouri,"Kansas City, MO",39.2975,-94.71388889,
13200,MCK,McCook Municipal,"McCook, NE",United States,Nebraska,"McCook, NE",40.20611111,-100.59,
13200,MCK,McCook Ben Nelson Regional,"McCook, NE",United States,Nebraska,"McCook, NE",40.20638889,-100.59194444,
13201,MCL,Denali,"McKinley Park, AK",United States,Alaska,"McKinley Park, AK",63.64111111,-148.78638889,
13201,MCL,Denali,"McKinley Park, AK",United States,Alaska,"McKinley Park, AK",63.645,-148.79805556,
13203,MCN,Middle Georgia Regional,"Macon, GA",United States,Georgia,"Macon, GA",32.69583333,-83.64916667,
13203,MCN,Middle Georgia Regional,"Macon, GA",United States,Georgia,"Macon, GA",32.69277778,-83.64916667,
13204,MCO,Orlando International,"Orlando, FL",United States,Florida,"Orlando, FL",28.43166667,-81.32472222,
13204,MCO,Orlando International,"Orlando, FL",United States,Florida,"Orlando, FL",28.42944444,-81.30888889,
13211,MCW,Mason City Municipal,"Mason City, IA",United States,Iowa,"Mason City, IA",43.15694444,-93.32944444,
13211,MCW,Mason City Municipal,"Mason City, IA",United States,Iowa,"Mason City, IA",43.15777778,-93.33138889,
13211,MCW,Mason City Municipal,"Mason City, IA",United States,Iowa,"Mason City, IA",43.15777778,-93.33111111,
13211,MCW,Mason City Municipal,"Mason City, IA",United States,Iowa,"Mason City, IA",43.15777778,-93.33138889,
13211,MCW,Mason City Municipal,"Mason City, IA",United States,Iowa,"Mason City, IA",43.15777778,-93.33111111,
13214,MDA,Martindale AHP,"San Antonio, TX",United States,Texas,"San Antonio, TX",29.43138889,-98.37777778,
13217,MDD,Midland Airpark,"Midland/Odessa, TX",United States,Texas,"Midland/Odessa, TX",32.03583333,-102.10222222,
13217,MDD,Midland Airpark,"Midland/Odessa, TX",United States,Texas,"Midland/Odessa, TX",32.03666667,-102.10111111,
13217,MDD,Midland Airpark,"Midland/Odessa, TX",United States,Texas,"Midland/Odessa, TX",32.03666667,-102.10166667,
13217,MDD,Midland Airpark,"Midland/Odessa, TX",United States,Texas,"Midland/Odessa, TX",32.03666667,-102.10111111,
13217,MDD,Midland Airpark,"Midland/Odessa, TX",United States,Texas,"Midland/Odessa, TX",32.03666667,-102.10166667,
13219,MDF,Taylor County,"Medford, WI",United States,Wisconsin,"Medford, WI",45.10111111,-90.30333333,
13219,MDF,Taylor County,"Medford, WI",United States,Wisconsin,"Medford, WI",45.10138889,-90.30083333,
13219,MDF,Taylor County,"Medford, WI",United States,Wisconsin,"Medford, WI",45.10138889,-90.30027778,
13219,MDF,Taylor County,"Medford, WI",United States,Wisconsin,"Medford, WI",45.10138889,-90.30083333,
13219,MDF,Taylor County,"Medford, WI",United States,Wisconsin,"Medford, WI",45.10138889,-90.30027778,
13221,MDH,Southern Illinois,"Carbondale, IL",United States,Illinois,"Carbondale, IL",37.78138889,-89.24694444,
13221,MDH,Southern Illinois,"Carbondale, IL",United States,Illinois,"Carbondale, IL",37.77805556,-89.25194444,
13223,MDJ,City County,"Madras, OR",United States,Oregon,"Madras, OR",44.66611111,-121.16305556,
13223,MDJ,Madras Municipal,"Madras, OR",United States,Oregon,"Madras, OR",44.67027778,-121.15527778,
13226,MDO,Middleton Island Airport,"Middleton Island, AK",United States,Alaska,"Middleton Island, AK",59.45305556,-146.3,
13226,MDO,Middleton Island Airport,"Middleton Island, AK",United States,Alaska,"Middleton Island, AK",59.45,-146.30722222,
13228,MDR,Medfra Airport,"Medfra, AK",United States,Alaska,"Medfra, AK",63.10694444,-154.71666667,
13230,MDT,Harrisburg International,"Harrisburg, PA",United States,Pennsylvania,"Harrisburg, PA",40.19305556,-76.76222222,
13230,MDT,Harrisburg International,"Harrisburg, PA",United States,Pennsylvania,"Harrisburg, PA",40.19305556,-76.7625,
13232,MDW,Chicago Midway International,"Chicago, IL",United States,Illinois,"Chicago, IL",41.785,-87.75194444,
13232,MDW,Chicago Midway International,"Chicago, IL",United States,Illinois,"Chicago, IL",41.78583333,-87.7525,
